icao24,firstseen,takeofftime,lastseen,landingtime,callsign,estdepartureairport,airportofdeparture,estarrivalairport,airportofdestination,model,typecode,registration,departure_time,arrival_time,departure_weather,arrival_weather,distance_km,fuel_burn_kg,co2_emissions_kg,weather_penalty_score,fuel_burn_kg_adjusted,co2_emissions_kg_adjusted,fuel_burn_kg_modeled,co2_emissions_kg_modeled,wind_direction_deg,wind_speed_kt,weather_penalty_factor,weather_adjusted_fuel_burn_kg,weather_adjusted_co2_emissions_kg,expected_flight_duration_sec,actual_flight_duration_sec,duration_deviation_ratio,deviation_type,deviation_flag,distance_penalty_km,predicted_fuel_burn_kg,anomaly_score,model_confidence,shap_top_feature,ASK,RPK,esg_match_percent,route_efficiency_score,weather_penalty_index,fuel_savings_if_alt_route
8964fa,1664453986.0,0.0,1664467376,0.0,ETD71B  ,LTFM,Unknown,OMAA,Unknown,B787-9,Unknown,A6-BLU,1664453986.0,1664467376.0,"LTFM 091050Z 05008KT 340V100 9999 SCT035 BKN080 08/M00 Q1020 NOSIG RMK RWY17L 03007KT 340V080 RWY34L 04009KT 320V050 RWY16R 03008KT 320V060 RWY36 02008KT 330V050 RWY18 03009KT 360V060,LTFM,2025-04-09T10:50:00Z,41.262,28.74,8,0,50,8,,6+,30.12,,,,,,TRUE,,,,,SCT,3500,BKN,8000,,,,,VFR,,,,,,,,,,,,METAR,99","OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",3639.7209334768513,16378.744200645831,51756.831674040826,0.05,17197.681410678124,54344.67325774288,16378.744200645831,51756.831674040826,50.0,8.0,0.0,16378.744200645831,51756.831674040826,15415.288659431371,13390.0,0.8686181813279078,Normal,0,0.0,16385.597517222122,0.0004182524664778,0.9994871490484888,distance_km,909930.2333692128,727944.1866953704,100.0,0.535154805830565,0.0,0.0
8964fa,1664431502.0,0.0,1664445536,0.0,ETD61N  ,Unknown,Unknown,Unknown,Unknown,B787-9,Unknown,A6-BLU,1664431502.0,1664445536.0,No Weather Info,No Weather Info,6864.899385572748,30892.047235077363,97618.86926284448,0.0,30892.047235077363,97618.86926284448,30892.047235077363,97618.86926284448,,0.0,0.0,30892.047235077363,97618.86926284448,29074.867985955167,14034.0,0.4826849087252685,Shortened Flight (Possible Direct Routing),1,0.0,30889.89047940056,6.982076152857141e-05,0.9994871490484888,distance_km,1716224.8463931868,1372979.8771145495,95.0,0.6744521335013421,0.0,0.0
8964fa,1664410900.0,0.0,1664419819,0.0,ETD242  ,Unknown,Unknown,OMAD,Unknown,B787-9,Unknown,A6-BLU,1664410900.0,1664419819.0,No Weather Info,"OMAD 091100Z 31011KT CAVOK 31/18 Q1009 NOSIG,OMAD,2025-04-09T11:00:00Z,24.428,54.458,31,18,310,11,,6+,29.79,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,9",5271.006760570669,23719.53042256801,74953.71613531493,0.0,23719.53042256801,74953.71613531493,23719.53042256801,74953.71613531493,,0.0,0.0,23719.53042256801,74953.71613531491,22324.26392712284,8919.0,0.3995204513401167,Shortened Flight (Possible Direct Routing),1,0.0,23720.013793079823,2.037817161637092e-05,0.9994871490484888,distance_km,1317751.6901426672,1054201.3521141338,95.0,0.7145304658052305,0.0,0.0
896440,1664432744.0,0.0,1664461697,0.0,ETD654  ,Unknown,Unknown,OMAA,Unknown,A321 231SL,A321,A6-AEJ,1664432744.0,1664461697.0,No Weather Info,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",4111.044190239797,18499.698856079085,58459.04838520991,0.0,18499.698856079085,58459.04838520991,18499.698856079085,58459.04838520991,,0.0,0.0,18499.698856079085,58459.04838520991,17411.48127630973,28953.0,1.6628682844689269,Holding/Reroute,1,2725.080809760203,18500.578284946605,4.753520965533589e-05,0.9994871490484888,distance_km,1027761.0475599492,822208.8380479594,95.0,0.3755349094179611,0.0,12262.863643920913
896440,1664421728.0,0.0,1664425900,0.0,ETD314  ,Unknown,Unknown,OMAA,Unknown,A321 231SL,A321,A6-AEJ,1664421728.0,1664425900.0,No Weather Info,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",2702.848090499439,12162.816407247476,38434.49984690202,0.0,12162.816407247476,38434.49984690202,12162.816407247476,38434.49984690202,,0.0,0.0,12162.816407247476,38434.49984690202,11447.35661858586,4172.0,0.3644509504688939,Shortened Flight (Possible Direct Routing),1,0.0,12166.940298906797,0.0003389423764732,0.9994871490484888,distance_km,675712.0226248597,540569.6180998877,95.0,0.732895528165633,0.0,0.0
896442,1664449985.0,0.0,1664472177,1664472174.0,ETD901  ,Unknown,OMAA,EDDF,EDDF,777 FFX,B77L,A6-DDE,1664449985.0,1664472174.0,No Weather Info,"EDDF 091120Z AUTO 10005KT 050V170 CAVOK 16/00 Q1023 NOSIG,EDDF,2025-04-09T11:20:00Z,50.045,8.598,16,0,100,5,,6+,30.21,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,113",5869.762946628667,26413.933259829,83468.02910105966,0.0,26413.933259829,83468.02910105966,26413.933259829,83468.02910105966,,0.0,0.0,26413.933259829,83468.02910105964,24860.17247983906,22192.0,0.8926728090079472,Normal,0,0.0,26414.78840779497,3.237383365601241e-05,0.9994871490484888,distance_km,1467440.7366571669,1173952.5893257335,100.0,0.5283533399120128,0.0,0.0
896442,1664412069.0,0.0,1664437883,0.0,ETD948  ,VHHH,Unknown,OM11,Unknown,777 FFX,B77L,A6-DDE,1664412069.0,1664437883.0,"VHHH 091100Z 07004KT 010V100 9999 FEW015 25/20 Q1010 NOSIG,VHHH,2025-04-09T11:00:00Z,22.309,113.922,25,20,70,4,,6+,29.82,,,,,,TRUE,,,,,FEW,1500,,,,,,,VFR,,,,,,,,,,,,METAR,9",No Weather Info,4941.084357340529,22234.87960803238,70262.21956138233,0.05,23346.623588434,73775.33053945145,22234.87960803238,70262.21956138233,70.0,4.0,0.0,22234.87960803238,70262.21956138233,20926.94551344224,25814.0,1.2335292784806364,Normal,0,0.0,22240.68912841905,0.0002612113479543,0.9994871490484888,distance_km,1235271.0893351324,988216.8714681059,100.0,0.44772191241668086,0.0,0.0
89650a,1664424480.0,0.0,1664440337,0.0,ETD9932 ,Unknown,Unknown,OM11,Unknown,Boeing 777-F,Unknown,A6-DDF,1664424480.0,1664440337.0,No Weather Info,No Weather Info,3592.553449201702,16166.49052140766,51086.1100476482,0.0,16166.49052140766,51086.1100476482,16166.49052140766,51086.1100476482,,0.0,0.0,16166.49052140766,51086.11004764821,15215.52049073662,15857.0,1.0421595508122066,Normal,0,0.0,16162.698070131051,0.0002346422150654,0.9994871490484888,distance_km,898138.3623004254,718510.6898403404,100.0,0.48967770397875166,0.0,0.0
89653d,1664451634.0,0.0,1664473866,0.0,ETD2EN  ,Unknown,Unknown,OMAA,Unknown,Boeing 787-10 Dreamliner,B78X,A6-BMF,1664451634.0,1664473866.0,No Weather Info,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",6050.677606841344,27228.049230786048,86040.63556928391,0.0,27228.049230786048,86040.63556928391,27228.049230786048,86040.63556928391,,0.0,0.0,27228.049230786048,86040.63556928391,25626.399276033928,22232.0,0.8675428709483816,Normal,0,0.0,27228.39195098347,1.2586868811045276e-05,0.9994871490484888,distance_km,1512669.4017103359,1210135.5213682686,100.0,0.5354629420058115,0.0,0.0
89653d,1664393657.0,0.0,1664416991,0.0,ETD418  ,OMAA,Unknown,Unknown,Unknown,Boeing 787-10 Dreamliner,B78X,A6-BMF,1664393657.0,1664416991.0,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",No Weather Info,3939.912425220642,17729.605913492887,56025.55468663753,0.05,18616.086209167534,58826.83242096941,17729.605913492887,56025.55468663753,290.0,14.0,0.02,18084.198031762746,57146.06578037028,16686.68791858154,23334.0,1.3983601847084532,Holding/Reroute,1,1569.504241446025,18082.89322654064,7.215688362270428e-05,0.9994871490484888,distance_km,984978.1063051606,787982.4850441285,95.0,0.41695155147080665,2.0,7062.769086507113
89653e,1664442241.0,0.0,1664474926,0.0,ETD857  ,Unknown,Unknown,OMAA,Unknown,Boeing 787-10 Dreamliner,B78X,A6-BMG,1664442241.0,1664474926.0,No Weather Info,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",6618.033427445793,29781.150423506067,94108.43533827916,0.0,29781.150423506067,94108.43533827916,29781.150423506067,94108.43533827916,,0.0,0.0,29781.150423506067,94108.43533827916,28029.31804565277,32685.0,1.1661004362205418,Normal,0,0.0,29782.088290500466,3.149097488564002e-05,0.9994871490484888,distance_km,1654508.3568614481,1323606.6854891586,100.0,0.4616591102048903,0.0,0.0
89653e,1664390240.0,0.0,1664417150,0.0,ETD856  ,Unknown,Unknown,RKSI,Unknown,Boeing 787-10 Dreamliner,B78X,A6-BMG,1664390240.0,1664417150.0,No Weather Info,"RKSI 091100Z 31005KT 9999 OVC040 10/06 Q1009 NOSIG,RKSI,2025-04-09T11:00:00Z,37.469,126.451,10,6,310,5,,6+,29.79,,,,,,TRUE,,,,,OVC,4000,,,,,,,VFR,,,,,,,,,,,,METAR,7",5650.548512161484,25427.46830472668,80350.7998429363,0.0,25427.46830472668,80350.7998429363,25427.46830472668,80350.7998429363,,0.0,0.0,25427.46830472668,80350.79984293632,23931.73487503688,26910.0,1.1244483586549234,Normal,0,0.0,25428.564203914204,4.30971713044845e-05,0.9994871490484888,distance_km,1412637.128040371,1130109.702432297,100.0,0.4707104298045359,0.0,0.0
89656d,1664443485.0,1664443486.0,1664466315,1664466489.0,ETD16   ,EGCC,EGCC,OMAA,OMAA,Boeing 787-10 Dreamliner,B78X,A6-BMH,1664443486.0,1664466489.0,"EGCC 091120Z AUTO 04008KT 010V080 9999 NCD 12/03 Q1031 NOSIG,EGCC,2025-04-09T11:20:00Z,53.354,-2.275,12,3,40,8,,6+,30.44,,,TRUE,,,TRUE,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,78","OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",2182.339420096187,9820.527390432842,31032.866553767784,0.05,10311.553759954484,32584.50988145617,9820.527390432842,31032.866553767784,40.0,8.0,0.0,9820.527390432842,31032.866553767784,9242.849308642675,22830.0,2.4700175495290657,Holding/Reroute,1,3208.0772465704795,9827.97158143736,0.0007574493823912,0.9994871490484888,distance_km,545584.8550240467,436467.8840192374,95.0,0.288182980554584,0.0,14436.347609567158
89656d,1664406012.0,0.0,1664431107,0.0,ETD49D  ,Unknown,Unknown,EGCC,Unknown,Boeing 787-10 Dreamliner,B78X,A6-BMH,1664406012.0,1664431107.0,No Weather Info,"EGCC 091120Z AUTO 04008KT 010V080 9999 NCD 12/03 Q1031 NOSIG,EGCC,2025-04-09T11:20:00Z,53.354,-2.275,12,3,40,8,,6+,30.44,,,TRUE,,,TRUE,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,78",3461.8492832496145,15578.321774623266,49227.49680780952,0.0,15578.321774623266,49227.49680780952,15578.321774623266,49227.49680780952,,0.0,0.0,15578.321774623266,49227.49680780952,14661.94990552778,25095.0,1.7115731646674637,Holding/Reroute,1,2463.3590500837186,15578.795537791497,3.041077001631789e-05,0.9994871490484888,distance_km,865462.3208124036,692369.8566499229,95.0,0.3687896063548173,0.0,11085.115725376734
8964c2,1664448480.0,1664448491.0,1664466942,1664467083.0,ETD99P  ,EDDM,EDDM,OMAA,OMAA,787-9 Dreamliner,B789,A6-BLR,1664448491.0,1664467083.0,"EDDM 091120Z AUTO 34008KT 310V020 CAVOK 10/M00 Q1022 NOSIG,EDDM,2025-04-09T11:20:00Z,48.348,11.813,10,0,340,8,,6+,30.18,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,445","OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",5260.441432410637,23671.98644584787,74803.47716887927,0.05,24855.585768140263,78543.65102732324,23671.98644584787,74803.47716887927,340.0,8.0,0.0,23671.98644584787,74803.47716887927,22279.51665491564,18462.0,0.8286535244886758,Normal,0,0.0,23697.767946966007,0.0010879295120044,0.9994871490484888,distance_km,1315110.3581026595,1052088.2864821276,100.0,0.5468504484903,0.0,0.0
8964c2,1664405144.0,0.0,1664426043,0.0,ETD33V  ,Unknown,Unknown,EDDM,Unknown,787-9 Dreamliner,B789,A6-BLR,1664405144.0,1664426043.0,No Weather Info,"EDDM 091120Z AUTO 34008KT 310V020 CAVOK 10/M00 Q1022 NOSIG,EDDM,2025-04-09T11:20:00Z,48.348,11.813,10,0,340,8,,6+,30.18,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,445",4180.415655652223,18811.870450435003,59445.51062337461,0.0,18811.870450435003,59445.51062337461,18811.870450435003,59445.51062337461,,0.0,0.0,18811.870450435003,59445.51062337461,17705.289835703534,20899.0,1.1803816934900553,Normal,0,0.0,18812.322155842565,2.4011145664012117e-05,0.9994871490484888,distance_km,1045103.9139130558,836083.1311304447,100.0,0.4586352944466973,0.0,0.0
896408,1664444066.0,0.0,1664464048,0.0,ETD39X  ,LSGG,Unknown,OMAA,Unknown,787 9,B789,A6-BLC,1664444066.0,1664464048.0,"LSGG 091120Z AUTO 03003KT 280V100 9999 NCD 16/02 Q1019 NOSIG,LSGG,2025-04-09T11:20:00Z,46.248,6.128,16,2,30,3,,6+,30.09,,,TRUE,,,TRUE,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,411","OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",2719.360281123993,12237.12126505797,38669.303197583184,0.05,12848.977328310868,40602.76835746234,12237.12126505797,38669.303197583184,30.0,3.0,0.0,12237.12126505797,38669.303197583184,11517.2906024075,19982.0,1.73495665689143,Holding/Reroute,1,1998.6119410982287,12239.397100606626,0.0001859434357713,0.9994871490484888,distance_km,679840.0702809982,543872.0562247987,95.0,0.365636507430654,0.0,8993.753734942029
896408,1664406454.0,0.0,1664429410,0.0,ETD99E  ,Unknown,Unknown,LSGG,Unknown,787 9,B789,A6-BLC,1664406454.0,1664429410.0,No Weather Info,"LSGG 091120Z AUTO 03003KT 280V100 9999 NCD 16/02 Q1019 NOSIG,LSGG,2025-04-09T11:20:00Z,46.248,6.128,16,2,30,3,,6+,30.09,,,TRUE,,,TRUE,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,411",5776.523451539529,25994.35553192788,82142.1634808921,0.0,25994.35553192788,82142.1634808921,25994.35553192788,82142.1634808921,,0.0,0.0,25994.35553192788,82142.1634808921,24465.275794755653,22956.0,0.9383094714559,Normal,0,0.0,25999.69056194292,0.0002051959042485,0.9994871490484888,distance_km,1444130.8628848821,1155304.6903079057,100.0,0.5159134878750201,0.0,0.0
89643d,1664447117.0,0.0,1664477305,0.0,ETD276  ,OMAD,Unknown,OMAA,Unknown,A321 231SL,A321,A6-AEG,1664447117.0,1664477305.0,"OMAD 091100Z 31011KT CAVOK 31/18 Q1009 NOSIG,OMAD,2025-04-09T11:00:00Z,24.428,54.458,31,18,310,11,,6+,29.79,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,9","OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",3845.1423176005446,17303.140429202453,54677.92375627975,0.05,18168.297450662576,57411.81994409375,17303.140429202453,54677.92375627975,310.0,11.0,0.02,17649.203237786503,55771.48223140535,16285.308639249366,30188.0,1.8536952948649457,Holding/Reroute,1,3282.579904621677,17640.72491695127,0.000480610682109,0.9994871490484888,distance_km,961285.5794001361,769028.463520109,95.0,0.3504228365934654,2.0,14771.609570797547
89643d,1664437190.0,0.0,1664440236,0.0,ETD53P  ,Unknown,Unknown,OMAA,Unknown,A321 231SL,A321,A6-AEG,1664437190.0,1664440236.0,No Weather Info,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",6159.620165006397,27718.290742528785,87589.79874639097,0.0,27718.290742528785,87589.79874639097,27718.290742528785,87589.79874639097,,0.0,0.0,27718.290742528785,87589.79874639097,26087.8030517918,3046.0,0.1167595444489063,Shortened Flight (Possible Direct Routing),1,0.0,27720.994019641443,9.751732245757256e-05,0.9994871490484888,distance_km,1539905.041251599,1231924.0330012792,95.0,0.8954479099558319,0.0,0.0
89643d,1664425518.0,0.0,1664428392,0.0,ETD301  ,Unknown,Unknown,Unknown,Unknown,A321 231SL,A321,A6-AEG,1664425518.0,1664428392.0,No Weather Info,No Weather Info,5935.927480584017,26711.67366262808,84408.88877390472,0.0,26711.67366262808,84408.88877390472,26711.67366262808,84408.88877390472,,0.0,0.0,26711.67366262808,84408.88877390473,25140.398741297013,2874.0,0.1143179958907735,Shortened Flight (Possible Direct Routing),1,0.0,26709.552968980017,7.939832053819692e-05,0.9994871490484888,distance_km,1483981.8701460043,1187185.4961168035,95.0,0.8974098988687795,0.0,0.0
89643d,1664414675.0,0.0,1664417575,0.0,ETD54N  ,Unknown,Unknown,OMAD,Unknown,A321 231SL,A321,A6-AEG,1664414675.0,1664417575.0,No Weather Info,"OMAD 091100Z 31011KT CAVOK 31/18 Q1009 NOSIG,OMAD,2025-04-09T11:00:00Z,24.428,54.458,31,18,310,11,,6+,29.79,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,9",2578.1275042812704,11601.573769265717,36660.97311087967,0.0,11601.573769265717,36660.97311087967,11601.573769265717,36660.97311087967,,0.0,0.0,11601.573769265717,36660.97311087967,10919.128253426556,2900.0,0.2655889676073678,Shortened Flight (Possible Direct Routing),1,0.0,11598.676484502295,0.0002497944284669,0.9994871490484888,distance_km,644531.8760703176,515625.5008562541,95.0,0.7901459522759026,0.0,0.0
89642b,1664474640.0,0.0,1664487983,0.0,ETD268  ,OMAA,Unknown,VOMM,Unknown,A321 231SL,A321,A6-AEF,1664474640.0,1664487983.0,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13","VOMM 091100Z 10012KT 6000 FEW020 33/25 Q1006 NOSIG,VOMM,2025-04-09T11:00:00Z,12.994,80.18,33,25,100,12,,3.73,29.70,,,,,,TRUE,,,,,FEW,2000,,,,,,,MVFR,,,,,,,,,,,,METAR,7",2772.634550497264,12476.855477237685,39426.863308071086,0.05,13100.69825109957,41398.20647347464,12476.855477237688,39426.86330807109,290.0,14.0,0.02,12726.392586782442,40215.40057423252,11742.92280210606,13343.0,1.136258853511919,Normal,0,0.0,12724.222335867227,0.0001705605936401,0.9994871490484888,distance_km,693158.637624316,554526.9100994528,100.0,0.4681080658161077,2.0,0.0
89642b,1664462705.0,0.0,1664466204,0.0,ETD318  ,Unknown,Unknown,OMAA,Unknown,A321 231SL,A321,A6-AEF,1664462705.0,1664466204.0,No Weather Info,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",2990.7437647075963,13458.346941184183,42528.37633414202,0.0,13458.346941184183,42528.37633414202,13458.346941184183,42528.37633414202,,0.0,0.0,13458.346941184183,42528.37633414202,12666.679474055702,3499.0,0.2762365627998059,Shortened Flight (Possible Direct Routing),1,0.0,13460.824606280306,0.0001840648822485,0.9994871490484888,distance_km,747685.941176899,598148.7529415193,95.0,0.7835537933548946,0.0,0.0
89642b,1664449111.0,0.0,1664454141,0.0,ETD317  ,OMAA,Unknown,OERK,Unknown,A321 231SL,A321,A6-AEF,1664449111.0,1664454141.0,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13","OERK 091100Z 24004KT CAVOK 38/02 Q1015 NOSIG,OERK,2025-04-09T11:00:00Z,24.945,46.702,38,2,240,4,,6+,29.97,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,618",6202.68666251525,27912.089981318622,88202.20434096685,0.05,29307.694480384554,92612.3145580152,27912.089981318622,88202.20434096685,290.0,14.0,0.02,28470.331780944995,89966.24842778618,26270.202335358703,5030.0,0.1914716885613708,Shortened Flight (Possible Direct Routing),1,0.0,28472.10903754497,6.24209677489324e-05,0.9994871490484888,distance_km,1550671.6656288125,1240537.33250305,95.0,0.8392981634397364,2.0,0.0
89642b,1664417296.0,0.0,1664418142,0.0,ETD281  ,Unknown,Unknown,OMAD,Unknown,A321 231SL,A321,A6-AEF,1664417296.0,1664418142.0,No Weather Info,"OMAD 091100Z 31011KT CAVOK 31/18 Q1009 NOSIG,OMAD,2025-04-09T11:00:00Z,24.428,54.458,31,18,310,11,,6+,29.79,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,9",6138.689597151088,27624.10318717989,87292.16607148848,0.0,27624.10318717989,87292.16607148848,27624.10318717989,87292.16607148848,,0.0,0.0,27624.10318717989,87292.16607148846,25999.1559408752,846.0,0.032539517895269,Shortened Flight (Possible Direct Routing),1,0.0,27618.14650065244,0.0002156801698228,0.9994871490484888,distance_km,1534672.399287772,1227737.9194302175,95.0,0.9684859345997743,0.0,0.0
896464,1664446575.0,0.0,1664475934,0.0,ETD423  ,RPLL,Unknown,OMAA,Unknown,B787-9,B789,A6-BLF,1664446575.0,1664475934.0,"RPLL 091100Z 12008KT 070V160 9999 FEW025 31/22 Q1010 NOSIG RMK A2983,RPLL,2025-04-09T11:00:00Z,14.507,121.004,31,22,120,8,,6+,29.82,,,,,,TRUE,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,15","OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",3452.7707692892523,15537.468461801634,49098.40033929317,0.05,16314.341884891715,51553.32035625783,15537.468461801634,49098.40033929317,120.0,8.0,0.0,15537.468461801634,49098.40033929317,14623.49972875448,29359.0,2.0076589424261284,Holding/Reroute,1,3479.2153418218586,15543.842394016498,0.0004100615570649,0.9994871490484888,distance_km,863192.6923223131,690554.1538578505,95.0,0.3324845067683605,0.0,15656.469038198364
896464,1664408014.0,0.0,1664437461,0.0,ETD424  ,Unknown,Unknown,RPLL,Unknown,B787-9,B789,A6-BLF,1664408014.0,1664437461.0,No Weather Info,"RPLL 091100Z 12008KT 070V160 9999 FEW025 31/22 Q1010 NOSIG RMK A2983,RPLL,2025-04-09T11:00:00Z,14.507,121.004,31,22,120,8,,6+,29.82,,,,,,TRUE,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,15",2535.666989133317,11410.501451099928,36057.18458547578,0.0,11410.501451099928,36057.18458547578,11410.501451099928,36057.18458547578,,0.0,0.0,11410.501451099928,36057.18458547578,10739.295483388169,29447.0,2.7419861987734127,Holding/Reroute,1,4417.096899755572,11408.91497801276,0.0001390555622707,0.9994871490484888,distance_km,633916.7472833293,507133.39782666345,95.0,0.26723775740482164,0.0,19876.936048900076
8964fd,1664445630.0,1664446157.0,1664465711,1664465875.0,ETD44X  ,EDDF,EDDF,OMAA,OMAA,787-10 Dreamliner,B78X,A6-BMB,1664446157.0,1664465875.0,"EDDF 091120Z AUTO 10005KT 050V170 CAVOK 16/00 Q1023 NOSIG,EDDF,2025-04-09T11:20:00Z,50.045,8.598,16,0,100,5,,6+,30.21,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,113","OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",5302.9036039588245,23863.06621781471,75407.28924829449,0.05,25056.21952870545,79177.65371070922,23863.06621781471,75407.28924829449,100.0,5.0,0.0,23863.06621781471,75407.28924829449,22459.3564402962,20081.0,0.8941039808233778,Normal,0,0.0,23866.04793954001,0.0001249357133974,0.9994871490484888,distance_km,1325725.9009897062,1060580.720791765,100.0,0.5279541197972111,0.0,0.0
8964fd,1664403723.0,0.0,1664425538,1664425485.0,ETD7    ,Unknown,OMAA,EDDF,EDDF,787-10 Dreamliner,B78X,A6-BMB,1664403723.0,1664425485.0,No Weather Info,"EDDF 091120Z AUTO 10005KT 050V170 CAVOK 16/00 Q1023 NOSIG,EDDF,2025-04-09T11:20:00Z,50.045,8.598,16,0,100,5,,6+,30.21,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,113",3433.5226735636293,15450.852031036333,48824.69241807481,0.0,15450.852031036333,48824.69241807481,15450.852031036333,48824.69241807481,,0.0,0.0,15450.852031036333,48824.69241807482,14541.97838215184,21815.0,1.5001397627419617,Holding/Reroute,1,1717.2412153252596,15445.469229155637,0.0003485036162279,0.9994871490484888,distance_km,858380.6683909073,686704.5347127259,95.0,0.39997763921136814,0.0,7727.585468963668
